Recurring_Payment_ID,Serial_No,Account_Number,Account_Name,Schedule_Date,Counterparty_Account_Number,Counterparty_Account_Name,Recurring_Payment_Amount,Transfer_Purpose,Frequency,Repeat,Status,Payment_Date,Payment_Result,Payment_Failed_Reason,Channel_Reference_Number,Core_Reference_Number,Partner_Reference_Number
AP211117112745539014392,1,100100029602,Peeka Tashi15,20220130,100100030443,Peeka Tashi11,70.00,Family & Friends,M-Monthly,1,D-Delete,,U-unProcess,,AP211117112745539014392001,,
AP211117112902763011197,1,100100029602,Peeka Tashi15,20220131,100640334,Ugyen,70.00,Family & Friends,D-Daily,3,D-Delete,,U-unProcess,,AP211117112902763011197001,,
AP211117112902763011197,2,100100029602,Peeka Tashi15,20220201,100640334,Ugyen,70.00,Family & Friends,D-Daily,3,D-Delete,,U-unProcess,,AP211117112902763011197002,,
AP211117112902763011197,3,100100029602,Peeka Tashi15,20220202,100640334,Ugyen,70.00,Family & Friends,D-Daily,3,D-Delete,,U-unProcess,,AP211117112902763011197003,,
AP211117113252575012082,1,100100030395,Dhondu Pem10,20220128,5100063196007,,56.00,Others,M-Monthly,3,D-Delete,,U-unProcess,,AP211117113252575012082001,,
AP211117113519256011140,1,100100030004,Peeka Tashi14,20220131,77721010535001,,300.00,Others,D-Daily,1,D-Delete,,U-unProcess,,AP211117113519256011140001,,
AP211117113856452016327,1,100100030004,Peeka Tashi14,20220129,110020001146,,600.00,Others,D-Daily,1,D-Delete,,U-unProcess,,AP211117113856452016327001,,
AP211117114048335017095,1,100100030004,Peeka Tashi14,20220128,100100029602,Peeka Tashi15,100.00,Family & Friends,D-Daily,3,D-Delete,,U-unProcess,,AP211117114048335017095001,,
AP211117114048335017095,2,100100030004,Peeka Tashi14,20220129,100100029602,Peeka Tashi15,100.00,Family & Friends,D-Daily,3,D-Delete,,U-unProcess,,AP211117114048335017095002,,
AP211117114048335017095,3,100100030004,Peeka Tashi14,20220130,100100029602,Peeka Tashi15,100.00,Family & Friends,D-Daily,3,D-Delete,,U-unProcess,,AP211117114048335017095003,,
AP211117114430829014218,1,100100029993,Dhondu Pem15,20220110,100640334,,"1,000.00",Others,M-Monthly,1,D-Delete,,U-unProcess,,AP211117114430829014218001,,
AP211117114534550014717,1,100100032075,Dhondu Pem1,20220130,100640334,,20.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211117114534550014717001,,
AP211117114742787016698,1,100100032075,Dhondu Pem1,20220130,77721010535001,,50.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211117114742787016698001,,
AP211117114758597016003,1,100100029993,Dhondu Pem15,20220111,77721010535001,,100.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211117114758597016003001,,
AP211117114847118018602,1,100100030518,Dhondu Pem11,20220107,100100029602,Peeka Tashi15,28.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211117114847118018602001,,
AP211117115023168019112,1,100100029993,Dhondu Pem15,20220111,5100063196007,,200.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211117115023168019112001,,
AP211117115052834019688,1,100100032075,Dhondu Pem1,20220131,110020001146,,53.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211117115052834019688001,,
AP211117115312758019401,1,100100030004,Peeka Tashi14,20220107,77721010535001,,300.00,Others,D-Daily,5,D-Delete,,U-unProcess,,AP211117115312758019401001,,
AP211117115312758019401,2,100100030004,Peeka Tashi14,20220108,77721010535001,,300.00,Others,D-Daily,5,D-Delete,,U-unProcess,,AP211117115312758019401002,,
AP211117115312758019401,3,100100030004,Peeka Tashi14,20220109,77721010535001,,300.00,Others,D-Daily,5,D-Delete,,U-unProcess,,AP211117115312758019401003,,
AP211117115312758019401,4,100100030004,Peeka Tashi14,20220110,77721010535001,,300.00,Others,D-Daily,5,D-Delete,,U-unProcess,,AP211117115312758019401004,,
AP211117115312758019401,5,100100030004,Peeka Tashi14,20220111,77721010535001,,300.00,Others,D-Daily,5,D-Delete,,U-unProcess,,AP211117115312758019401005,,
AP211117115539717013399,1,100100032075,Dhondu Pem1,20220130,5100063196007,,45.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211117115539717013399001,,
AP211117115558696015474,1,100100030004,Peeka Tashi14,20220131,5100063196007,,100.00,Others,M-Monthly,8,D-Delete,,U-unProcess,,AP211117115558696015474001,,
AP211117115822399016093,1,100100030004,Peeka Tashi14,20220113,100640334,,500.00,Others,W-Weekly,2,D-Delete,,U-unProcess,,AP211117115822399016093001,,
AP211117115822399016093,2,100100030004,Peeka Tashi14,20220120,100640334,,500.00,Others,W-Weekly,2,D-Delete,,U-unProcess,,AP211117115822399016093002,,
AP211117120014416017712,1,100100030004,Peeka Tashi14,20220108,110020001146,,300.00,Others,M-Monthly,1,D-Delete,,U-unProcess,,AP211117120014416017712001,,
AP211117120646167011477,1,100100029610,Dhondu Pem6,20220130,100100029993,Dhondu Pem15,58.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211117120646167011477001,,
AP211117120817292011440,1,100100029463,Peeka Tashi2,20220131,100640334,,100.00,Others,D-Daily,3,D-Delete,,U-unProcess,,AP211117120817292011440001,,
AP211117120817292011440,2,100100029463,Peeka Tashi2,20220201,100640334,,100.00,Others,D-Daily,3,D-Delete,,U-unProcess,,AP211117120817292011440002,,
AP211117120817292011440,3,100100029463,Peeka Tashi2,20220202,100640334,,100.00,Others,D-Daily,3,D-Delete,,U-unProcess,,AP211117120817292011440003,,
AP211117120827757017567,1,100100030451,Peeka Tashi10,20220131,100100029602,Peeka Tashi15,45.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211117120827757017567001,,
AP211117120839892013908,1,100100029610,Dhondu Pem6,20220130,100100029993,Dhondu Pem15,5.00,Family & Friends,M-Monthly,3,D-Delete,,U-unProcess,,AP211117120839892013908001,,
AP211117120909219017438,2,100100029610,Dhondu Pem6,20220107,100100030486,Dhondu Pem8,50.00,Family & Friends,W-Weekly,3,D-Delete,,U-unProcess,,AP211117120909219017438002,,
AP211117120909219017438,3,100100029610,Dhondu Pem6,20220114,100100030486,Dhondu Pem8,50.00,Family & Friends,W-Weekly,3,D-Delete,,U-unProcess,,AP211117120909219017438003,,
AP211117121001251014798,1,100100029463,Peeka Tashi2,20220131,100640334,,10.00,Others,D-Daily,1,D-Delete,,U-unProcess,,AP211117121001251014798001,,
AP211117121209244018395,1,100100029463,Peeka Tashi2,20220130,100100030494,Dhondu Pem2,10.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211117121209244018395001,,
AP211117122514464019069,4,100100030443,Peeka Tashi11,20220103,100780326,,600.00,Others,D-Daily,5,D-Delete,,U-unProcess,,AP211117122514464019069004,,
AP211117122514464019069,5,100100030443,Peeka Tashi11,20220104,100780326,,600.00,Others,D-Daily,5,D-Delete,,U-unProcess,,AP211117122514464019069005,,
AP211117134957258019008,1,100100030004,Peeka Tashi14,20220121,100100029602,Peeka Tashi15,100.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211117134957258019008001,,
AP211117135051426012073,1,100100030004,Peeka Tashi14,20220118,5100063196007,BNB,500.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211117135051426012073001,,
AP211117135051426012073,2,100100030004,Peeka Tashi14,20220119,5100063196007,BNB,500.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211117135051426012073002,,
AP211117135051426012073,3,100100030004,Peeka Tashi14,20220120,5100063196007,BNB,500.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211117135051426012073003,,
AP211117135051426012073,4,100100030004,Peeka Tashi14,20220121,5100063196007,BNB,500.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211117135051426012073004,,
AP211117135051426012073,5,100100030004,Peeka Tashi14,20220122,5100063196007,BNB,500.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211117135051426012073005,,
AP211117135254243018717,1,100100030004,Peeka Tashi14,20220131,77721010535001,Tashi,100.00,Family & Friends,D-Daily,16,D-Delete,,U-unProcess,,AP211117135254243018717001,,
AP211117135254243018717,2,100100030004,Peeka Tashi14,20220201,77721010535001,Tashi,100.00,Family & Friends,D-Daily,16,D-Delete,,U-unProcess,,AP211117135254243018717002,,
AP211117135254243018717,3,100100030004,Peeka Tashi14,20220202,77721010535001,Tashi,100.00,Family & Friends,D-Daily,16,D-Delete,,U-unProcess,,AP211117135254243018717003,,
AP211117135412816014007,1,100100030004,Peeka Tashi14,20220115,100640334,,690.00,Others,D-Daily,6,D-Delete,,U-unProcess,,AP211117135412816014007001,,
AP211117135412816014007,2,100100030004,Peeka Tashi14,20220116,100640334,,690.00,Others,D-Daily,6,D-Delete,,U-unProcess,,AP211117135412816014007002,,
AP211117135412816014007,3,100100030004,Peeka Tashi14,20220117,100640334,,690.00,Others,D-Daily,6,D-Delete,,U-unProcess,,AP211117135412816014007003,,
AP211117135412816014007,4,100100030004,Peeka Tashi14,20220118,100640334,,690.00,Others,D-Daily,6,D-Delete,,U-unProcess,,AP211117135412816014007004,,
AP211117135412816014007,5,100100030004,Peeka Tashi14,20220119,100640334,,690.00,Others,D-Daily,6,D-Delete,,U-unProcess,,AP211117135412816014007005,,
AP211117135412816014007,6,100100030004,Peeka Tashi14,20220120,100640334,,690.00,Others,D-Daily,6,D-Delete,,U-unProcess,,AP211117135412816014007006,,
AP211117155857012018207,1,100100032075,Dhondu Pem1,20220130,100640334,,100.00,Others,M-Monthly,3,D-Delete,,U-unProcess,,AP211117155857012018207001,,
AP211118110616734013917,1,100100030451,Peeka Tashi10,20220119,5100006319600,,80.00,Bill Payment,D-Daily,1,D-Delete,,U-unProcess,,AP211118110616734013917001,,
AP211122092556761015081,1,100100030451,Peeka Tashi10,20220104,100640334,,500.00,Others,D-Daily,1,D-Delete,,U-unProcess,,AP211122092556761015081001,,
AP211122093409765013121,2,100100029610,Dhondu Pem6,20220131,100100029993,Dhondu Pem15,25.00,Family & Friends,M-Monthly,4,D-Delete,,U-unProcess,,AP211122093409765013121002,,
AP211122093730781013970,1,100100030004,Peeka Tashi14,20220122,100100029602,Peeka Tashi15,500.00,Family & Friends,M-Monthly,4,D-Delete,,U-unProcess,,AP211122093730781013970001,,
AP211122093747075016136,1,100100029993,Dhondu Pem15,20220114,100640334,,200.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211122093747075016136001,,
AP211122093814333012859,1,100100030004,Peeka Tashi14,20220113,5100063196007,BNB,200.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211122093814333012859001,,
AP211122094116263017738,1,100100030395,Dhondu Pem10,20220128,5100063196007,,26.00,Others,M-Monthly,4,D-Delete,,U-unProcess,,AP211122094116263017738001,,
AP211122094358571011243,1,100100029993,Dhondu Pem15,20220114,100640334,,200.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211122094358571011243001,,
AP211122094358583017795,1,100100030395,Dhondu Pem10,20220129,77721010535001,,70.00,Others,M-Monthly,3,D-Delete,,U-unProcess,,AP211122094358583017795001,,
AP211122094524807019433,1,100100030395,Dhondu Pem10,20220130,110020001146,,81.00,Others,D-Daily,2,D-Delete,,U-unProcess,,AP211122094524807019433001,,
AP211122094524807019433,2,100100030395,Dhondu Pem10,20220131,110020001146,,81.00,Others,D-Daily,2,D-Delete,,U-unProcess,,AP211122094524807019433002,,
AP211122095837858019401,1,100100032075,Dhondu Pem1,20220128,100640334,,60.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211122095837858019401001,,
AP211122100025741011266,1,100100032075,Dhondu Pem1,20220129,77721010535001,,25.00,Others,M-Monthly,4,D-Delete,,U-unProcess,,AP211122100025741011266001,,
AP211122101125816012548,2,100100029610,Dhondu Pem6,20220107,100100030486,Dhondu Pem8,58.00,Family & Friends,W-Weekly,9,D-Delete,,U-unProcess,,AP211122101125816012548002,,
AP211122101125816012548,3,100100029610,Dhondu Pem6,20220114,100100030486,Dhondu Pem8,58.00,Family & Friends,W-Weekly,9,D-Delete,,U-unProcess,,AP211122101125816012548003,,
AP211122101125816012548,4,100100029610,Dhondu Pem6,20220121,100100030486,Dhondu Pem8,58.00,Family & Friends,W-Weekly,9,D-Delete,,U-unProcess,,AP211122101125816012548004,,
AP211122101125816012548,5,100100029610,Dhondu Pem6,20220128,100100030486,Dhondu Pem8,58.00,Family & Friends,W-Weekly,9,D-Delete,,U-unProcess,,AP211122101125816012548005,,
AP211122101215033011429,1,100100030395,Dhondu Pem10,20220128,100640334,,43.00,Others,D-Daily,2,D-Delete,,U-unProcess,,AP211122101215033011429001,,
AP211122101215033011429,2,100100030395,Dhondu Pem10,20220129,100640334,,43.00,Others,D-Daily,2,D-Delete,,U-unProcess,,AP211122101215033011429002,,
AP211122101226324013030,1,100100032075,Dhondu Pem1,20220127,100640334,,40.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211122101226324013030001,,
AP211122101414897019429,1,100100032075,Dhondu Pem1,20220126,77721010535001,,35.00,Others,W-Weekly,1,D-Delete,,U-unProcess,,AP211122101414897019429001,,
AP211123151158754016119,2,100100023015,Degio83,20220201,100100022832,OC UAT TestName84,100.00,Family & Friends,M-Monthly,5,D-Delete,,U-unProcess,,AP211123151158754016119002,,
AP211123152538898016607,2,100100029942,Degio95,20220131,100100034079,Dema129,100.00,Family & Friends,M-Monthly,3,A-Active,,U-unProcess,,AP211123152538898016607002,,
AP211124075940474012210,3,100100023411,Degio91,20220103,123665447112,,100.00,Others,D-Daily,3,S-Complete,20211228,S-Success,,AP211124075940474012210003,ENS2022010300000429,136213018809
AP211125100645114019629,2,100100029610,Dhondu Pem6,20220107,100100029993,Dhondu Pem15,50.00,Family & Friends,W-Weekly,4,D-Delete,,U-unProcess,,AP211125100645114019629002,,
AP211125100645114019629,3,100100029610,Dhondu Pem6,20220114,100100029993,Dhondu Pem15,50.00,Family & Friends,W-Weekly,4,D-Delete,,U-unProcess,,AP211125100645114019629003,,
AP211125100645114019629,4,100100029610,Dhondu Pem6,20220121,100100029993,Dhondu Pem15,50.00,Family & Friends,W-Weekly,4,D-Delete,,U-unProcess,,AP211125100645114019629004,,
AP211125102522595011476,1,100100030395,Dhondu Pem10,20220129,100640334,,30.00,Others,W-Weekly,3,D-Delete,,U-unProcess,,AP211125102522595011476001,,
AP211125102536449018244,1,100100032075,Dhondu Pem1,20220128,100640334,,50.00,Others,M-Monthly,3,D-Delete,,U-unProcess,,AP211125102536449018244001,,
AP211125102635799016281,1,100100030395,Dhondu Pem10,20220130,77721010535001,,68.00,Others,D-Daily,3,D-Delete,,U-unProcess,,AP211125102635799016281001,,
AP211125102635799016281,2,100100030395,Dhondu Pem10,20220131,77721010535001,,68.00,Others,D-Daily,3,D-Delete,,U-unProcess,,AP211125102635799016281002,,
AP211125102635799016281,3,100100030395,Dhondu Pem10,20220201,77721010535001,,68.00,Others,D-Daily,3,D-Delete,,U-unProcess,,AP211125102635799016281003,,
AP211125102751724012652,1,100100030395,Dhondu Pem10,20220129,110020001146,,56.00,Others,M-Monthly,1,D-Delete,,U-unProcess,,AP211125102751724012652001,,
AP211125102804361016470,1,100100032075,Dhondu Pem1,20220129,77721010535001,,70.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211125102804361016470001,,
AP211125102955552017480,2,100100029602,Peeka Tashi15,20220131,100100029993,Dhondu Pem15,48.00,Family & Friends,M-Monthly,3,D-Delete,,U-unProcess,,AP211125102955552017480002,,
AP211125103005774019514,1,100100032075,Dhondu Pem1,20220127,110020001146,,59.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211125103005774019514001,,
AP211125103038620019566,1,100100030395,Dhondu Pem10,20220129,5100063196007,,45.00,Others,W-Weekly,1,D-Delete,,U-unProcess,,AP211125103038620019566001,,
AP211125103238338018885,1,100100032075,Dhondu Pem1,20220126,5100063196007,,60.00,Others,M-Monthly,1,D-Delete,,U-unProcess,,AP211125103238338018885001,,
AP211125103304014018196,1,100100030004,Peeka Tashi14,20220131,5100063196007,BNB,40.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211125103304014018196001,,
AP211125103323927011026,2,100100029610,Dhondu Pem6,20220107,100100030486,Dhondu Pem8,50.00,Family & Friends,W-Weekly,3,D-Delete,,U-unProcess,,AP211125103323927011026002,,
AP211125103323927011026,3,100100029610,Dhondu Pem6,20220114,100100030486,Dhondu Pem8,50.00,Family & Friends,W-Weekly,3,D-Delete,,U-unProcess,,AP211125103323927011026003,,
AP211125103534377012917,1,100100030004,Peeka Tashi14,20220131,100640334,,300.00,Others,W-Weekly,11,D-Delete,,U-unProcess,,AP211125103534377012917001,,
AP211125104044956014793,1,100100030004,Peeka Tashi14,20220131,77721010535001,,20.00,Others,M-Monthly,4,D-Delete,,U-unProcess,,AP211125104044956014793001,,
AP211125154041881015321,3,200200020925,100100021378,20220103,100100022832,OC UAT TestName84,1.11,Family & Friends,D-Daily,5,S-Complete,20211228,S-Success,,AP211125154041881015321003,ENS2022010300000421,AP211125154041881015321003
AP211125154041881015321,4,200200020925,100100021378,20220104,100100022832,OC UAT TestName84,1.11,Family & Friends,D-Daily,5,S-Complete,20211230,S-Success,,AP211125154041881015321004,ENS2022010400000418,AP211125154041881015321004
AP211125154041881015321,5,200200020925,100100021378,20220105,100100022832,OC UAT TestName84,1.11,Family & Friends,D-Daily,5,S-Complete,20211231,S-Success,,AP211125154041881015321005,ENS2022010500000425,AP211125154041881015321005
AP211126162335193015068,2,100100029610,Dhondu Pem6,20220107,100100029993,Dhondu Pem15,50.00,Family & Friends,W-Weekly,6,D-Delete,,U-unProcess,,AP211126162335193015068002,,
AP211126162335193015068,3,100100029610,Dhondu Pem6,20220114,100100029993,Dhondu Pem15,50.00,Family & Friends,W-Weekly,6,D-Delete,,U-unProcess,,AP211126162335193015068003,,
AP211126162335193015068,4,100100029610,Dhondu Pem6,20220121,100100029993,Dhondu Pem15,50.00,Family & Friends,W-Weekly,6,D-Delete,,U-unProcess,,AP211126162335193015068004,,
AP211126162335193015068,5,100100029610,Dhondu Pem6,20220128,100100029993,Dhondu Pem15,50.00,Family & Friends,W-Weekly,6,D-Delete,,U-unProcess,,AP211126162335193015068005,,
AP211126164009902015464,1,100100032075,Dhondu Pem1,20220130,100640334,,40.00,Others,M-Monthly,3,D-Delete,,U-unProcess,,AP211126164009902015464001,,
AP211126164024419011699,1,100100030443,Peeka Tashi11,20220105,100100030004,Peeka Tashi14,100.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211126164024419011699001,,
AP211126164132005016312,1,100100030518,Dhondu Pem11,20220105,100100030478,Peeka Tashi5,80.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211126164132005016312001,,
AP211126164132421011710,1,100100029610,Dhondu Pem6,20220112,100100030478,Peeka Tashi5,50.00,Family & Friends,M-Monthly,4,D-Delete,,U-unProcess,,AP211126164132421011710001,,
AP211126164232603011004,1,100100030443,Peeka Tashi11,20220105,100100029602,Peeka Tashi15,456.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211126164232603011004001,,
AP211126164610737015160,1,100100030451,Peeka Tashi10,20220106,100100029463,Peeka Tashi2,"1,050.00",Family & Friends,D-Daily,4,D-Delete,,U-unProcess,,AP211126164610737015160001,,
AP211126164610737015160,2,100100030451,Peeka Tashi10,20220107,100100029463,Peeka Tashi2,"1,050.00",Family & Friends,D-Daily,4,D-Delete,,U-unProcess,,AP211126164610737015160002,,
AP211126164610737015160,3,100100030451,Peeka Tashi10,20220108,100100029463,Peeka Tashi2,"1,050.00",Family & Friends,D-Daily,4,D-Delete,,U-unProcess,,AP211126164610737015160003,,
AP211126164610737015160,4,100100030451,Peeka Tashi10,20220109,100100029463,Peeka Tashi2,"1,050.00",Family & Friends,D-Daily,4,D-Delete,,U-unProcess,,AP211126164610737015160004,,
AP211126164842326014799,1,100100030478,Peeka Tashi5,20220105,100100030494,Dhondu Pem2,10.00,Family & Friends,D-Daily,3,S-Complete,20211231,S-Success,,AP211126164842326014799001,ENS2022010500000421,AP211126164842326014799001
AP211126164842326014799,2,100100030478,Peeka Tashi5,20220106,100100030494,Dhondu Pem2,10.00,Family & Friends,D-Daily,3,S-Complete,20220119,S-Success,,AP211126164842326014799002,ENS2022010600000430,AP211126164842326014799002
AP211126164842326014799,3,100100030478,Peeka Tashi5,20220107,100100030494,Dhondu Pem2,10.00,Family & Friends,D-Daily,3,S-Complete,20220120,S-Success,,AP211126164842326014799003,ENS2022010700000003,AP211126164842326014799003
AP211126164843458014739,1,100100032075,Dhondu Pem1,20220129,5100063196007,,100.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211126164843458014739001,,
AP211126164917704016425,1,100100030435,Peeka Tashi4,20220107,100100032075,Dhondu Pem1,"1,000.00",Family & Friends,M-Monthly,8,A-Active,20220120,S-Success,,AP211126164917704016425001,ENS2022010700000004,AP211126164917704016425001
AP211126165022921016556,1,100100029993,Dhondu Pem15,20220105,100100029602,Peeka Tashi15,200.00,Family & Friends,M-Monthly,3,D-Delete,,U-unProcess,,AP211126165022921016556001,,
AP211126165143714011275,1,100100030478,Peeka Tashi5,20220105,100100030494,Dhondu Pem2,10.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211126165143714011275001,,
AP211126165301564019258,1,100100030518,Dhondu Pem11,20220106,100100030478,Peeka Tashi5,8.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211126165301564019258001,,
AP211126165325682011514,1,100100029610,Dhondu Pem6,20220128,100100030518,Dhondu Pem11,50.00,Family & Friends,M-Monthly,4,D-Delete,,U-unProcess,,AP211126165325682011514001,,
AP211126165427298014118,1,100100030478,Peeka Tashi5,20220105,100100030518,Dhondu Pem11,12.00,Family & Friends,D-Daily,3,S-Complete,20211231,S-Success,,AP211126165427298014118001,ENS2022010500000442,AP211126165427298014118001
AP211126165427298014118,2,100100030478,Peeka Tashi5,20220106,100100030518,Dhondu Pem11,12.00,Family & Friends,D-Daily,3,S-Complete,20220119,S-Success,,AP211126165427298014118002,ENS2022010600000450,AP211126165427298014118002
AP211126165427298014118,3,100100030478,Peeka Tashi5,20220107,100100030518,Dhondu Pem11,12.00,Family & Friends,D-Daily,3,S-Complete,20220120,S-Success,,AP211126165427298014118003,ENS2022010700000018,AP211126165427298014118003
AP211126165552048014512,1,100100029610,Dhondu Pem6,20220127,100100030004,Peeka Tashi14,50.00,Family & Friends,M-Monthly,3,D-Delete,,U-unProcess,,AP211126165552048014512001,,
AP211126165552322015235,1,100100030478,Peeka Tashi5,20220105,100100030395,Dhondu Pem10,21.00,Family & Friends,D-Daily,3,S-Complete,20211231,S-Success,,AP211126165552322015235001,ENS2022010500000460,AP211126165552322015235001
AP211126165552322015235,2,100100030478,Peeka Tashi5,20220106,100100030395,Dhondu Pem10,21.00,Family & Friends,D-Daily,3,S-Complete,20220119,S-Success,,AP211126165552322015235002,ENS2022010600000473,AP211126165552322015235002
AP211126165552322015235,3,100100030478,Peeka Tashi5,20220107,100100030395,Dhondu Pem10,21.00,Family & Friends,D-Daily,3,S-Complete,20220120,S-Success,,AP211126165552322015235003,ENS2022010700000039,AP211126165552322015235003
AP211126165850320014607,1,100100030478,Peeka Tashi5,20220127,100100030494,Dhondu Pem2,258.00,Family & Friends,M-Monthly,3,A-Active,,U-unProcess,,AP211126165850320014607001,,
AP211126170103292013900,1,100100029610,Dhondu Pem6,20220127,100100030451,Peeka Tashi10,50.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211126170103292013900001,,
AP211126170103292013900,2,100100029610,Dhondu Pem6,20220128,100100030451,Peeka Tashi10,50.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211126170103292013900002,,
AP211126170103292013900,3,100100029610,Dhondu Pem6,20220129,100100030451,Peeka Tashi10,50.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211126170103292013900003,,
AP211126170103292013900,4,100100029610,Dhondu Pem6,20220130,100100030451,Peeka Tashi10,50.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211126170103292013900004,,
AP211126170103292013900,5,100100029610,Dhondu Pem6,20220131,100100030451,Peeka Tashi10,50.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211126170103292013900005,,
AP211126170418372018336,1,100100029610,Dhondu Pem6,20220113,100100030486,Dhondu Pem8,50.00,Family & Friends,D-Daily,4,D-Delete,,U-unProcess,,AP211126170418372018336001,,
AP211126170418372018336,2,100100029610,Dhondu Pem6,20220114,100100030486,Dhondu Pem8,50.00,Family & Friends,D-Daily,4,D-Delete,,U-unProcess,,AP211126170418372018336002,,
AP211126170418372018336,3,100100029610,Dhondu Pem6,20220115,100100030486,Dhondu Pem8,50.00,Family & Friends,D-Daily,4,D-Delete,,U-unProcess,,AP211126170418372018336003,,
AP211126170418372018336,4,100100029610,Dhondu Pem6,20220116,100100030486,Dhondu Pem8,50.00,Family & Friends,D-Daily,4,D-Delete,,U-unProcess,,AP211126170418372018336004,,
AP210930141829157014467,1,100100024448,Lhakpa Tshering Tamang200,20220127,100200311,,311.00,Others,W-Weekly,6,D-Delete,,U-unProcess,,AP210930141829157014467001,,
AP211129111206989018783,1,100100023695,Lhakpa Tshering Tamang100,20220121,646464664646,,1.00,Others,D-Daily,1,A-Active,,U-unProcess,,AP211129111206989018783001,,
AP211129141319773012101,1,100100030443,Peeka Tashi11,20220120,100100030494,Dhondu Pem2,"6,000.00",Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211129141319773012101001,,
AP211129142303870013062,1,100100029610,Dhondu Pem6,20220127,5100063196007,,50.00,Others,W-Weekly,3,D-Delete,,U-unProcess,,AP211129142303870013062001,,
AP211129142305651016170,1,100100032075,Dhondu Pem1,20220131,77721010535001,,240.00,Others,M-Monthly,1,D-Delete,,U-unProcess,,AP211129142305651016170001,,
AP211129142509303016258,1,100100029610,Dhondu Pem6,20220127,200929536,,50.00,Others,W-Weekly,3,D-Delete,,U-unProcess,,AP211129142509303016258001,,
AP211129142553584012824,1,100100032075,Dhondu Pem1,20220131,77721010535001,,650.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211129142553584012824001,,
AP211129142728985012999,1,100100029602,Peeka Tashi15,20220129,100100030460,Peeka Tashi7,464.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211129142728985012999001,,
AP211129142728985012999,2,100100029602,Peeka Tashi15,20220130,100100030460,Peeka Tashi7,464.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211129142728985012999002,,
AP211129142728985012999,3,100100029602,Peeka Tashi15,20220131,100100030460,Peeka Tashi7,464.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211129142728985012999003,,
AP211129142728985012999,4,100100029602,Peeka Tashi15,20220201,100100030460,Peeka Tashi7,464.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211129142728985012999004,,
AP211129142728985012999,5,100100029602,Peeka Tashi15,20220202,100100030460,Peeka Tashi7,464.00,Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211129142728985012999005,,
AP211129142819657011845,1,100100030518,Dhondu Pem11,20220120,100100030494,Dhondu Pem2,8.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211129142819657011845001,,
AP211129142956970018904,1,100100030443,Peeka Tashi11,20220120,100100029463,Peeka Tashi2,"9,000.00",Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211129142956970018904001,,
AP211129142956970018904,2,100100030443,Peeka Tashi11,20220121,100100029463,Peeka Tashi2,"9,000.00",Family & Friends,D-Daily,5,D-Delete,,U-unProcess,,AP211129142956970018904002,,
